sample_id,true_label,true_class,predicted_label,predicted_class,confidence,entropy,dsa,lsa,is_correct,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9
cifar_02527,5,dog,5,dog,0.4455861449962268,2.130896218013394,0.22012636741055372,1.0320609609137972,1,0.00010481432086493743,0.03838313779153622,0.2480512890381887,0.013284972576151674,0.00020467457112868006,0.4455861449962268,0.10196311633323567,0.008867154588186167,0.13499540398364226,0.008559291800838777
cifar_02528,7,horse,7,horse,0.4926126533225275,2.21835277894953,0.20326239803881527,0.6482134377309927,1,0.05293518673427004,0.0031206696287517043,0.03513270752862406,0.07996368784440074,0.022347502027231438,0.09259549707620955,0.013960238031939127,0.4926126533225275,0.0006704934774186767,0.20666136432862722
cifar_02529,0,airplane,0,airplane,0.49616218922536715,1.9399097613518987,0.09673641294553183,2.3800741783765127,1,0.49616218922536715,0.21539353367174952,0.19245634590315494,0.0020923905731045603,0.00322369904135565,0.007121891715631535,0.02991680114360433,0.0025918938769222666,0.002565760220307088,0.048475494628802934
cifar_02530,1,automobile,0,airplane,0.3848954755854485,2.4991377686136764,1.3963580827912196,2.463054269459311,0,0.3848954755854485,0.09355165596635272,0.0700569710353275,0.1685996703098379,0.011657845707720533,0.0864002286427565,0.16491412444099413,0.002156097284334682,0.012008165839290498,0.005759765187937059
cifar_02531,0,airplane,0,airplane,0.455908901693913,2.2091178012124084,1.520861765503878,0.7463417110257055,1,0.455908901693913,0.009818920010312794,0.15057409310318481,0.01703579634764422,0.0012841107520923014,0.03631848561598781,0.03467855640284882,0.004766211206164389,0.05681743947049114,0.23279748539736053
cifar_02532,8,ship,8,ship,0.4660520027949159,2.491213882534185,0.9494155200001755,1.5577129161878558,1,0.012763994892631157,0.044454174708397354,0.030191901660731192,0.004107329984377098,0.0980564329292891,0.037154162117774295,0.11451178134715348,0.08992477661948096,0.4660520027949159,0.10278344294524952
cifar_02533,5,dog,5,dog,0.4182082767593551,2.447106124655332,0.7760633007426647,1.2020234240852,1,0.014110567476135084,0.0414734384274089,0.1876488853364432,3.515071244549222e-06,0.06925101104107534,0.4182082767593551,0.1243835963309347,0.00038369206282149745,0.0824842626101725,0.06205275488440907
cifar_02534,7,horse,3,cat,0.4519576056773414,2.2057561561043606,4.295090045914071,3.4390516574287364,0,0.09503564811589901,0.008135501872300898,0.02919454218793186,0.4519576056773414,0.26663780200369974,0.07725242030690573,0.0054222028051587766,0.04807235887744322,0.016275970148895397,0.0020159480044239326
cifar_02535,4,deer,4,deer,0.47845543450598754,2.21013960681293,1.1240782740986464,1.6175747784432057,1,0.01956793308567994,0.13162992655823308,0.007937446522099559,0.21761525081783933,0.47845543450598754,0.004685879604793954,0.006370175366758659,0.06702894442828396,0.03046059184674083,0.036248417263583126
cifar_02536,4,deer,4,deer,0.5456795508063479,1.6705964937646989,1.841481776270981,1.5773639897206853,1,0.007384631418305575,0.01125703026002655,0.01822008152622499,0.029166540159030134,0.5456795508063479,0.03903030156211044,0.0030412396399978428,0.003273394963082601,0.007124576100711906,0.33582265356416213
cifar_02537,6,frog,6,frog,0.42483606665949386,2.470584472985081,0.6013414484517868,2.895161172498574,1,0.0065483093796507895,0.1832778954148811,0.0322267038608342,0.013484273393806407,0.00020755857127696897,0.09344106727965161,0.42483606665949386,0.07461704564707389,0.07313353241425025,0.09822754737908085
cifar_02538,3,cat,0,airplane,0.4113908482959023,2.4667080049846963,1.780805354022598,5.284216542717694,0,0.4113908482959023,0.1096422040123396,0.15154137415011454,0.04190792818063789,0.04242807170885194,0.019149693201374735,0.02690357307794079,0.18351633906875545,0.0026726301566742166,0.010847338147408443
cifar_02539,8,ship,8,ship,0.4225312436223929,2.4775484620109234,0.36944160314905194,1.0001450773299492,1,0.0023898732014743197,0.048146850231226376,0.06845884226938975,0.0028536760955751614,0.16810546585558755,0.13657413321407888,0.09412231543134839,0.03880668805476682,0.4225312436223929,0.018010912024159872
cifar_02540,1,automobile,1,automobile,0.44385253698238897,2.13875138673908,0.8166910503194217,0.9845407205300404,1,0.012803449218392625,0.44385253698238897,0.00028285346105488645,0.013964565498460795,0.015103188749015532,0.0051202667283900185,0.12121630108783413,0.02588855132948168,0.27810338989388705,0.08366489705109423
cifar_02541,9,truck,9,truck,0.4504165914098966,2.4430267536349612,2.789798045502734,0.7818082217702524,1,0.11401394216644566,0.0003608167664385502,0.015231736142559486,0.00021420154063101624,0.13419828141776483,0.05289580405709134,0.08839235056186488,0.0788372006029233,0.06543907533438431,0.4504165914098966
cifar_02542,9,truck,9,truck,0.40410788730639663,2.0139912695489492,0.5823296950830857,0.7579306596670041,1,0.14550380264401694,0.034203930926726474,0.009739458293862061,0.0006517673750327733,0.35386610828400034,0.006384720483251019,0.013370696604216655,0.0062936484187247465,0.025877979663772248,0.40410788730639663
cifar_02543,1,automobile,1,automobile,0.5005482028971687,2.0790230176645736,1.0658529572402915,0.5601676376566135,1,0.07822739060410329,0.5005482028971687,0.010915011115169468,0.0299076686053369,0.060921060969281966,0.009870777745149675,0.2622128204686365,0.03442417839427564,0.0003651080712437582,0.012607781129634154
cifar_02544,2,bird,2,bird,0.3966097083891716,2.3430082492852713,0.459858680208337,2.2103696203771555,1,0.030145797542067435,0.010182235347836965,0.3966097083891716,0.029357517575908793,0.002407221430424129,0.28595447251337736,0.02782902216974269,0.13824088866077452,0.03678895780078294,0.04248417856991376
cifar_02545,0,airplane,0,airplane,0.4482333579354861,2.348570479300783,0.9701165378595086,0.9242419764591142,1,0.4482333579354861,0.062201403574600383,0.09634860679792036,0.03730681531580187,0.028212006838888193,0.052749578485507764,0.03214010885940959,0.2342303184587671,3.137189224754563e-05,0.008546431841371006
cifar_02546,2,bird,9,truck,0.4473976029601277,2.4054841995192264,3.7358014556043813,5.428021602951624,0,0.05423002670762182,0.002960805973718477,0.03594875163573264,0.053778425015936965,0.06612289699256085,0.01260704683700343,0.23091642118953035,0.02722599759497659,0.06881202509279115,0.4473976029601277
cifar_02547,4,deer,4,deer,0.5112970126488959,2.2932745638740606,1.25328956456384,2.123693123146641,1,0.017240438949921374,0.004182003970973105,0.05993282951796435,0.051813256309237804,0.5112970126488959,0.14799118497912725,0.061480091445575195,0.053379408789201215,6.471661158022004e-05,0.09261905677752365
cifar_02548,2,bird,2,bird,0.40135565226161496,1.9747707304158113,0.443602900389482,1.2152109215828013,1,0.4078270901267601,0.006200099030206804,0.40135565226161496,0.004308999273345366,0.005440203354188064,0.009119164251019083,0.0425391171446677,0.07188661561643866,0.020331784132376452,0.03099127480938281
cifar_02549,1,automobile,1,automobile,0.4108606280107022,2.3678158422394913,0.3180813120072581,0.7049036109111784,1,0.06607746583065398,0.4108606280107022,0.20160279223103597,0.007375474576241412,0.08240946821125947,0.0031775713871375726,0.1550212956411958,0.06412832063774396,0.0016754289857378506,0.0076715544882919005
cifar_02550,9,truck,9,truck,0.45936102720918387,2.30039833659069,0.2945686906883849,0.9922909425116969,1,0.0010118584385023519,0.0023391400550770046,0.11075439838124153,0.01084603015686028,0.057138995154087886,0.08095468409510079,0.05638776150922374,0.017149802748414027,0.2040563022523085,0.45936102720918387
cifar_02551,3,cat,3,cat,0.43965221913406005,2.224776975524941,0.5041440937833844,1.2053848493752028,1,0.17079231603654726,0.015552037841245363,0.0025980498656284277,0.43965221913406005,0.17856838303765415,0.0003109919411204572,0.001222457127797842,0.08920535093619708,0.009602810445076165,0.09249538363467323
cifar_02552,9,truck,9,truck,0.42689917555777024,2.219997485622896,0.44369180546559095,0.6289583198510715,1,0.0021739908573641547,0.010342426741040377,0.06469188954125099,0.12793006424629766,0.16538926712211005,0.19034075078811538,0.001258841000671941,0.0009819728207163562,0.009991621324662876,0.42689917555777024
cifar_02553,0,airplane,0,airplane,0.5123452407953731,1.7619069449629545,1.3248833618755735,1.3617579629286032,1,0.5123452407953731,0.30726925612322276,0.05105369055443029,0.006418582194447086,0.014460528682029641,0.001647383976272273,0.004912685158908223,0.10175210544032626,1.699331372138606e-05,0.00012353376126907715
cifar_02554,2,bird,2,bird,0.46533396523935816,2.2445303830720875,1.0816547938417498,0.7502896784265715,1,0.041168976321605814,0.018336008707230986,0.46533396523935816,0.02663413864663098,0.13906797468314996,0.017643553915821314,0.028676251290533878,0.02581211772339042,0.2344826193508413,0.0028443941214369977
cifar_02555,4,deer,4,deer,0.6118111857859989,1.951986685598889,0.5677359486879913,1.061193325336527,1,0.1331151256500843,0.04849275300114426,0.0011962559782342488,0.01180793709048537,0.6118111857859989,0.02674046847705307,0.029986374435344822,0.002236293673407235,0.07929671354512839,0.055316892363119374
cifar_02556,2,bird,2,bird,0.4997696355913007,2.1846839711770065,0.48122423502629563,0.3536096051556401,1,0.00012263648754211827,0.06001339949518375,0.4997696355913007,0.07684827434890237,0.01653334881819588,0.011569224733573611,0.00019944162380965176,0.20341845328733402,0.07851654382461998,0.053009041789537956
cifar_02557,7,horse,7,horse,0.33917165729771387,1.9902771463548086,0.8899887367537744,1.1079389656654868,1,0.06526359126417576,0.0001894286050353724,0.26608992298013256,0.00232043643116663,8.533883816768648e-06,0.002465201848743942,0.009327007210096008,0.33917165729771387,0.3051759444821521,0.009988275996967048
cifar_02558,9,truck,9,truck,0.5001660510748324,2.145007188995905,0.760125292106514,0.8733229049963624,1,0.047349755117837,0.0007716505259782179,0.11875249839731407,0.017418773521863266,0.01948993074631752,0.0023683952208211688,0.21693265941795412,0.05341975639304135,0.02333052958404083,0.5001660510748324
cifar_02559,3,cat,3,cat,0.5684049929282919,2.1747554733539,1.5122860355501853,1.0520633858246577,1,0.018855002683548398,0.14721710161596221,0.06191669896282015,0.5684049929282919,0.027592569406439546,0.04040882419742802,0.03786891173482764,0.019698638833717006,0.009079736689156064,0.06895752294780895
cifar_02560,2,bird,2,bird,0.43653919072344377,2.354030989697295,1.1763186220563646,0.8882208484357036,1,0.08586335191815055,0.024592681245371603,0.43653919072344377,0.061510599902313896,0.020726368867612165,0.038241588359078975,0.009422717013784901,0.045136503260078016,0.26526722064681024,0.012699778063355814
cifar_02561,8,ship,8,ship,0.49992449154773966,2.180500660217866,1.578120350632643,0.856798306344283,1,0.0005809677976373351,0.17200906378301725,0.07183231623913344,0.0013764578056230919,0.00016251909071897128,0.027430024430653198,0.03019565359263113,0.11285334229771743,0.49992449154773966,0.08363516341512864
cifar_02562,6,frog,7,horse,0.28343739754951086,2.339419316947789,2.1754614059133592,1.5104960577540725,0,0.04102658689948405,0.0019105837428915354,0.0045774422034080674,0.017147694328081792,0.09205667403221438,0.0005650941944488861,0.05527322900179011,0.28343739754951086,0.36412473389100686,0.13988056415716346
cifar_02563,6,frog,6,frog,0.44333092555180886,1.884931176892286,0.6724179907525146,0.7035284382111407,1,0.0012334981047853522,0.0057591132816469815,0.143849359909989,0.016233317827604225,0.0007501730108288928,0.3432518528002933,0.44333092555180886,0.016033850552242716,0.018856604251230945,0.010701304709569757
cifar_02564,6,frog,9,truck,0.26790190826666394,2.8276000848812353,2.745040241376951,0.9999827502427195,0,0.07244009529110061,0.0025461054659562574,0.10024529999913617,0.16759489221337312,0.0004931792780437481,0.15853477769571322,0.11171597975212878,0.04443429597614525,0.07409346606173885,0.26790190826666394
cifar_02565,9,truck,1,automobile,0.4308183675994839,2.454069765617112,3.561534282105804,1.1700299643689063,0,0.1572672819299543,0.4308183675994839,0.10870158628140293,0.046405635103861545,0.1220134798569173,0.0001433085185092268,0.006039192132582205,0.0645811040427542,0.05711642311934142,0.006913621415193096
cifar_02566,3,cat,3,cat,0.46000317841165217,1.8916213613555726,1.5952306241323466,1.1543062798884505,1,0.335183807426595,0.006574036855809771,0.014232967140846167,0.46000317841165217,0.011146995983170834,0.12435011839250198,0.012007177532054023,0.03399678988009735,0.0016272216267488272,0.00087770675052398
cifar_02567,4,deer,4,deer,0.4173221874058809,2.3288563872621375,1.0967614828653631,1.1421665396368075,1,0.07057794367800656,0.089713964700934,0.007660562595112151,0.009367374626109527,0.4173221874058809,0.0792038609045916,5.565511076601215e-05,0.04308362494609118,0.019491201427580335,0.2635236246049277
cifar_02568,3,cat,3,cat,0.4563267198853238,2.239546782874346,2.162680749313102,1.2200418785227747,1,0.009965210284227349,0.020005990884053332,0.07827158912672105,0.4563267198853238,0.058308214666096564,0.03850786315944649,0.014327830095704376,0.027377246782854282,0.28179455272853887,0.015114782387033806
cifar_02569,7,horse,7,horse,0.4823429202557615,2.0974156489228792,0.9885709963955401,2.3619729477555316,1,0.18537533869931297,0.10972910726806924,0.018383482530960445,0.0007355201329769233,0.0030892799145602404,0.0030826395949360213,0.026130544889772858,0.4823429202557615,0.162066919410668,0.009064247302981837
cifar_02570,8,ship,8,ship,0.519446749274145,2.2900995942057754,1.4890968359866212,1.362143152862908,1,0.01305173508292101,0.06504035929978241,0.04608795654606719,0.0031232120341798788,0.0076161407450516,0.10236205311646211,0.038065514970255475,0.0721662585250435,0.519446749274145,0.13304002040609184
cifar_02571,4,deer,4,deer,0.6929114068347795,1.6398721823805065,0.518604719934093,1.0552909650762088,1,0.05960717066306179,0.0007163541226824658,0.018171646226222114,0.07252009900496274,0.6929114068347795,0.0015715613122338954,0.046928961802652075,0.006441223812139807,0.09305689687520217,0.008074679346063528
cifar_02572,3,cat,3,cat,0.41610611399496383,2.348646387993365,0.49767741692357004,1.4842687223415307,1,0.2035897501820369,0.06363190889413997,0.026149883583695178,0.41610611399496383,0.001206068195855379,0.01926873972672122,0.008933672069149065,0.19144192444328784,0.018238571999573395,0.051433366910577254
cifar_02573,1,automobile,1,automobile,0.4447295477910213,2.042767289465989,3.0070050723497044,0.3515736926540836,1,0.10581883187695801,0.4447295477910213,0.2252154007906722,4.3734843927547445e-05,0.0003597941505719444,0.013452032103458534,0.01729512234166173,0.005770935237568929,0.0012007889615324422,0.18611381190262746
cifar_02574,6,frog,6,frog,0.46721111041736846,2.376191285027266,0.666069963636402,2.3443541855685055,1,0.17773393444103908,0.1092776106888109,0.026150274716918578,0.004236397203813588,0.06484788602142455,0.043355155188693886,0.46721111041736846,0.07619201740504629,0.02921244042862407,0.0017831734882605937
cifar_02575,9,truck,9,truck,0.48410871312518916,2.179850755509783,0.7985938322408128,2.15393143836176,1,0.02965633788674318,0.04723187986447209,0.036803840066438887,0.016490689328731278,0.02207033839253911,0.015071475454808175,0.04602838129245193,0.019094353464883626,0.2834439911237426,0.48410871312518916
cifar_02576,9,truck,7,horse,0.41901323297313425,1.9255696001008715,4.594134356604462,2.4825618989467775,0,0.001133298499355626,0.3682406589647406,0.008847129275430615,0.006097558895610576,0.06704454540546981,0.03377194763973909,1.600819178888936e-05,0.41901323297313425,0.09567190051603788,0.00016371963869261528
cifar_02577,0,airplane,0,airplane,0.4292133855205706,2.328820391623284,2.1978858294201777,2.800079957466032,1,0.4292133855205706,0.0013835350892787727,0.02795347484847125,0.04012631864735402,0.19050361570344407,0.1718366401192981,3.4779235302800025e-05,0.0562132929945924,0.07478475770984977,0.007950200131838206
cifar_02578,6,frog,6,frog,0.4682450716022191,2.308418029913279,0.5814077865796947,1.096004622648971,1,0.23956169549271392,0.019266352765963474,0.03430658846097474,0.030552933147459133,0.0643453449622702,0.06304095676648716,0.4682450716022191,0.009106101211511971,0.06507187083464068,0.006503084755759543
cifar_02579,2,bird,8,ship,0.40456354088618346,2.263393283842655,2.5398048003650238,6.766800182337356,0,0.09077124895726434,0.030252655748136886,0.04312086421837358,0.010210087900560902,0.023070626428400264,0.00033851065382431043,0.033943553634470235,0.3244931805673949,0.40456354088618346,0.03923573100539115
cifar_02580,1,automobile,1,automobile,0.40723797841129444,2.3335174520059274,0.8167953441782356,1.086768613339919,1,0.012449075271654113,0.40723797841129444,7.966799912725213e-06,0.05420003189291034,0.00031399187797226304,0.01929806490360306,0.10286102458505963,0.10194084231866052,0.25382545885036645,0.04786556508856666
cifar_02581,4,deer,4,deer,0.46149349465127987,2.0104060519256324,1.4169094182278503,0.7283029849478895,1,0.002061284492022935,0.002224937573099598,0.00047696136208780844,0.05463466142286806,0.46149349465127987,0.3054730814662033,0.03630641762229002,0.0003304136600387332,0.08642792494148284,0.050570822808626854
cifar_02582,8,ship,8,ship,0.46906023863549323,2.1032624850560095,1.5069298144265222,0.8975835444952932,1,0.008083938844894934,0.007308958340354166,0.19256738327245373,0.1253755269670253,0.15550183037404006,0.0004698420227607637,0.011912359614821047,0.029713801288538788,0.46906023863549323,6.12063961792219e-06
cifar_02583,3,cat,3,cat,0.4325713715602997,2.3697145037237792,3.5767804007098736,1.840567792604783,1,0.005430074230563709,0.007164044565180675,0.13695809867545358,0.4325713715602997,0.001360455590563992,0.09321305019076997,0.17023257932044963,0.05166537829347265,0.007736571812865715,0.09366837576038037
cifar_02584,1,automobile,1,automobile,0.5828418476877734,1.8755662235673345,0.976351582236341,0.5228538778554251,1,0.09110646678507758,0.5828418476877734,0.052122949300976225,0.003153846771766728,0.006669017498946402,0.0175507920621588,0.05431041774663209,2.6792008133885936e-05,0.1892924514873862,0.0029254186511488444
cifar_02585,7,horse,7,horse,0.5039240996630702,1.9517492131170024,1.273258758840826,0.9185217741046856,1,0.027277329741275884,0.19155518608166716,0.008381244315909744,0.018105167146227667,0.0020351203556988207,0.04293324242820289,7.219787096631412e-07,0.5039240996630702,0.0011036260328128398,0.20468426225642508
cifar_02586,0,airplane,0,airplane,0.5920203235901785,1.8894420985411435,0.491109191424121,1.6393068388478491,1,0.5920203235901785,0.002713704324313553,0.1279390178264622,0.0020352125720563452,0.0006509804220616697,0.07737562288708584,0.11249297084694558,0.022793989334120135,0.061917644764381864,6.05334323942759e-05
cifar_02587,7,horse,7,horse,0.4668916749757495,2.4168120780612927,1.8535109668225846,0.1818879565587617,1,0.0014916561611703046,0.01001670114113417,0.09033018513030283,0.022706989721683668,0.07607149355512652,0.16057977397233814,0.021997151461697458,0.4668916749757495,0.06481496346478367,0.08509941041601364
cifar_02588,7,horse,7,horse,0.43590378300691385,2.129220515115301,2.4027398402222584,0.8104128100755951,1,4.0494724515359407e-07,0.12405255159145867,0.005776888843465234,0.05843120769809381,0.010309023255092899,0.2585060012697909,0.003696842550057721,0.43590378300691385,0.10197685575032911,0.0013464410875525243
cifar_02589,9,truck,9,truck,0.46828915773410335,2.014127419282117,0.9349890580832091,1.6806092501165966,1,0.005253341151555126,0.0011521936262817375,0.01866909241793691,0.18182466528707888,0.12645836193873355,0.18871536929374064,0.009603933951097007,2.8133399315030267e-05,5.751200157771925e-06,0.46828915773410335
cifar_02590,8,ship,8,ship,0.4629283260393972,2.330782659292333,1.0152576485891815,1.882615295145698,1,0.002938861018654197,0.0038687146631867586,0.08433328354009709,0.00453336671155155,0.12760391869953744,0.1202009192722006,0.0046922496041165015,0.08534388371101165,0.4629283260393972,0.10355647674024694
cifar_02591,2,bird,2,bird,0.48481382881815366,2.283314645838889,1.5684356774363526,1.2013868563716168,1,0.11349623117227338,0.011009471464252723,0.48481382881815366,0.06441578552637364,0.007960379890802149,0.16468597958608466,0.03555841715252571,0.10149094726078174,0.001128253401210362,0.015440705727541939
cifar_02592,3,cat,3,cat,0.44944272507940974,1.9638441582566444,0.5763964488160566,0.8016032047445062,1,6.466077501274493e-05,0.04639169763084964,8.07678970467472e-06,0.44944272507940974,0.0015020798396917835,0.3025315444628051,0.009475147805722832,0.13031415308336317,0.0018209911679376077,0.058448923365502704
cifar_02593,2,bird,2,bird,0.49703209723634234,2.254989262587014,0.9364188444804858,0.49774061762970706,1,0.10609495793116382,0.04294529005569909,0.49703209723634234,0.009764041628690694,0.14949712283592392,0.08389424334925034,0.00919289883568606,0.0005182941493020898,0.09365666213527263,0.00740439184266902
cifar_02594,7,horse,7,horse,0.4787963300278998,2.407029111852697,0.9982550059229829,2.1387025825070243,1,0.0018624251744731215,0.1851745268467271,0.020924400958125474,0.0684796264287955,0.04875737172361762,0.05275141057427861,0.07329576652722304,0.4787963300278998,0.02820756621159863,0.04175057552726122
cifar_02595,7,horse,7,horse,0.46640936160137714,2.1585224212838447,1.037916496094776,1.1028396148617445,1,0.014676528306146875,0.024492438252089774,0.19626622660034931,0.0009772836045845185,0.0032211085266389567,0.20183038192302394,0.03325699102114474,0.46640936160137714,0.03465050154226685,0.02421917862237789
cifar_02596,5,dog,5,dog,0.4207913507644438,2.418805230369383,1.436875024656911,1.576065186268345,1,0.14743180827818667,0.015119772256221414,0.07146641252760527,5.684528775639784e-05,0.06905067438760348,0.4207913507644438,0.010134250004439698,0.13859245525121533,0.12538838779601696,0.0019680434465109047
cifar_02597,2,bird,2,bird,0.5578875914238612,2.2469874795272227,0.34051875064226494,2.195041426075644,1,0.03620278960360939,0.07598565074054052,0.5578875914238612,0.13381065046386525,0.013490592503502019,0.0590786459933691,0.019600013360549836,0.027602626713616834,0.026101295651476637,0.050240143545609024
cifar_02598,0,airplane,0,airplane,0.4708631751654644,2.5346084606930432,1.8242899480566745,0.4740794800452311,1,0.4708631751654644,0.09995810823450413,0.10075584790706346,0.027750224622043577,0.11306710355361496,0.02804911687466782,0.05106868329875085,0.020450478303983836,0.06630011780684,0.021737144233066934
cifar_02599,0,airplane,0,airplane,0.4786355795629561,2.2769018148838427,0.5172012736361278,2.890182814237561,1,0.4786355795629561,0.1079369165003408,0.003776573127760036,0.12432741948367189,0.13077512741869363,0.0149026777896691,0.034577324007527555,0.0999457250508217,0.0011606005797343483,0.003962056478824752
cifar_02600,7,horse,7,horse,0.48645794311604273,2.0557233293880537,1.2205144263514616,1.4323101911381058,1,0.011729728866562476,0.0094158774687712,0.0015760257837220996,0.20076638650273995,0.004619522503466183,0.007973840369750847,0.17328415251558282,0.48645794311604273,0.015070737016306476,0.08910578585705523
cifar_02601,1,automobile,1,automobile,0.47207399791737015,2.3812281587218944,0.6487829347855403,1.015018771178315,1,0.10251947800834402,0.47207399791737015,0.05434152843919349,0.007144227611299323,0.12816816979463047,0.0827503885421346,0.024910142363440812,0.013476503391003727,0.11444236222210952,0.00017320171047397368
cifar_02602,2,bird,2,bird,0.6212906021505957,1.9020116506935594,0.3731414441508086,0.17901286263940122,1,0.025847866689240308,0.0023817157588090373,0.6212906021505957,0.041169733518017455,0.14324159770258324,0.06136632081501358,0.009568366459282543,0.01206586967566713,0.07412444802604243,0.008943479204748528
cifar_02603,9,truck,9,truck,0.6041085699816124,1.8765504316427535,0.8724408526996765,1.393155912130199,1,0.050915336177226635,0.027407028191732984,0.17771025764309964,0.0032807207236701117,0.06353717778117796,0.0012715072554531498,8.135648792043123e-06,0.027062426303925323,0.044698840293309804,0.6041085699816124
cifar_02604,2,bird,2,bird,0.4932237507289239,1.879749762226292,0.33493095118094035,0.8760524014226674,1,0.0002876633585792468,0.028902934630580728,0.4932237507289239,0.04874206965373896,0.07360638661165045,0.0014595061002212074,0.3188712666663861,0.0019357924612843547,0.0037499568247312998,0.029220672963903727
cifar_02605,5,dog,5,dog,0.49135394024721807,2.3942276947330443,0.9335518332008479,1.0402801688896497,1,0.019869576890568456,0.1329716106937147,0.005609283866938765,0.0198252959228619,0.043724912162776686,0.49135394024721807,0.022398078725764888,0.10392539235793145,0.09883747566149775,0.06148443347072723
cifar_02606,7,horse,7,horse,0.4980205384911332,2.141779237435327,0.49167927212198326,1.1260204254817348,1,0.0010995407828281443,0.0038581276632663184,0.031855401352259616,0.003915033382923237,0.03462665000367199,0.1677154224149471,0.008906466599187405,0.4980205384911332,0.13531492953744978,0.11468788977233332
cifar_02607,6,frog,6,frog,0.4622526178132873,2.168731957674595,1.6038173398605586,2.4873277306564745,1,0.0006006729873482467,0.05167316148993095,0.005643032448519825,0.0007927687009617309,0.001504366742369867,0.059333537248103176,0.4622526178132873,0.20603330676498807,0.05589523305429734,0.15627130275019327
cifar_02608,6,frog,6,frog,0.5248160654007233,2.266419655348276,0.8297242463783254,0.5080549613313294,1,0.11053341108513366,0.07664865777081878,0.002874830050899427,0.01707701409415365,0.04768815529638817,0.01624523607432777,0.5248160654007233,0.04698410582954736,0.13736712260880277,0.019765401789205175
cifar_02609,4,deer,4,deer,0.43187898923588075,2.461000319509333,0.17084775087414997,0.34605562710686777,1,0.15685330381433982,0.07163475218824844,0.01007441236960991,0.09990961968775523,0.43187898923588075,0.026568999552773448,0.021886434245060777,0.14489364086570092,0.0017636246638476664,0.03453622337678304
cifar_02610,1,automobile,1,automobile,0.45009411655068465,2.089507225140822,0.8714358405724192,0.511022478780994,1,0.0018690982021885082,0.45009411655068465,0.06280099622423632,0.18871008344895213,0.23178596866075474,0.0020722036172640683,0.004386001012422638,0.00523748456713547,0.013445816061162194,0.03959823165519932
cifar_02611,4,deer,4,deer,0.4820732335799138,2.2535505274940206,1.379455146932103,2.415680567242824,1,0.03566375311251204,0.00831993174399022,0.020953933078536505,0.012919515865827739,0.4820732335799138,0.06651792749489113,0.2152499467242529,0.0892216122018881,0.0005585168495202741,0.06852162934866755
cifar_02612,7,horse,7,horse,0.5192043495593639,2.140851319437648,0.6446056880272493,0.8364632594364313,1,0.0006564224698504217,0.0007342245150433019,0.049265354720019264,0.03539265538607794,0.12957533307274516,0.16132104910037093,0.049365937192728006,0.5192043495593639,0.00010735383384099082,0.05437732014996013
cifar_02613,2,bird,2,bird,0.4202868565689151,2.316553678001922,0.34395911383300526,0.4824042042227303,1,0.012611283385932447,0.013988646823996283,0.4202868565689151,0.012479849993044813,0.14585170053472282,0.00040187883491463357,0.003504199903172435,0.11585787110207851,0.19773996673565747,0.07727774611756556
cifar_02614,4,deer,5,dog,0.49769430677404086,2.14458912355562,5.602693702687449,1.8459841574483342,0,0.04342065296869413,0.056045938840793605,0.21877629290962988,0.003982289362137403,0.0023908044701546724,0.49769430677404086,0.008176187037866368,0.10937268033260422,0.007295728902054782,0.052845118402024154
cifar_02615,8,ship,8,ship,0.5087495390501359,2.1423414638027998,0.939314441349308,2.2215483280263078,1,0.1658898350625408,0.030596248784652932,0.01951677957589502,0.1532645562251331,6.803541537176068e-06,0.012790169389130421,0.008422462240319123,0.08431266247878395,0.5087495390501359,0.01645094365187156
cifar_02616,5,dog,5,dog,0.4030653448270665,2.2765902409455236,1.4381141619167284,3.186474516394844,1,0.2299036188390878,0.18723603062869,0.008383656508764823,0.013841727812165056,0.0010855598893320317,0.4030653448270665,0.009347134186534217,0.05644841193000482,0.009185636792845543,0.08150287858550917
cifar_02617,6,frog,6,frog,0.42637982748021963,2.229674328773297,1.2648407901092718,1.1925332212022646,1,0.23761858663915242,0.011110794777927053,0.007530012580673651,0.13813117759414265,0.11700422905986496,0.0018016523810380806,0.42637982748021963,0.042924532432118453,0.007505403741062065,0.009993783313801106
cifar_02618,9,truck,9,truck,0.4734832159896886,2.4571240102811513,0.10360645408731216,1.7312569120842567,1,0.12287821591029893,0.06318518308634312,0.05568689563459164,0.07263594622075224,0.048594392951709704,0.11342637644893741,0.0020346776516487483,0.04424012748106347,0.003834968624966182,0.4734832159896886
cifar_02619,0,airplane,0,airplane,0.4729365679847512,2.066555870854208,0.9474120921352857,2.0621624147568176,1,0.4729365679847512,0.004035560720813588,0.053148874630646305,0.011442042959183111,0.2687525272037247,0.10541762285947313,0.06676441163987584,1.2571192283778915e-06,0.0024571874330970482,0.015043947449206558
cifar_02620,8,ship,8,ship,0.5428605422448436,1.8090656108191925,1.5707502269209197,0.5554584945057685,1,0.018792089466090105,0.01077180998301843,0.2669055484631961,0.09741170251398124,0.009399451288760371,0.048618460255080834,0.004982934123189194,0.0002574494799431073,0.5428605422448436,1.21818969673541e-08
cifar_02621,1,automobile,1,automobile,0.4838252530561639,2.3743699023237452,0.6120869647158523,1.2509724322273807,1,0.01678263820832193,0.4838252530561639,0.06516540927526465,0.08223066276174838,0.008185909777809816,0.04586922711937992,0.12358682507176687,0.131253781234082,0.04287893029851761,0.00022136319694478337
